,Public Vehicle Number,Status,Vehicle Make,Vehicle Model,Vehicle Model Year,Vehicle Color,Vehicle Fuel Source,Wheelchair Accessible,Company Name,Address,City,State,ZIP Code,Taxi Affiliation,Taxi Medallion License Management ,Record ID
15246,3622,ACTIVE,TOYOTA,PRIUS,2017.0,WHITE/BLUE LETTERS,Hybrid,N,YRW CORP.,2315 W. ARTHUR AVE.,CHICAGO,IL,60645.0,Independent1,Owner Manager,3622Taxi
15247,4485,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,PORTILLO TAXI LLC,4536 N. ELSTON AVE.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,4485Taxi
15254,987,VIOLATION,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,BLUE EYES CAB CORP.,2617 S. WABASH AVE.,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,987Taxi
15255,611,ACTIVE,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,HIMALAYA CORP,2601 W. PETERSON AVE.,CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,611Taxi
15258,5620,VIOLATION,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,LR CAB CORP,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,5620Taxi
15261,5484,ACTIVE,TOYOTA,RAV4,2016.0,BLUE/WHITE,Hybrid,N,SHMEJANA SENAFE INC,4626 W. CORNELIA AVE.,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner Manager,5484Taxi
15266,3359,ACTIVE,TOYOTA,CAMRY,2017.0,RED,Hybrid,N,"MRK 13, INC",5765 N. LINCOLN AVE.,CHICAGO,IL,60659.0,Independent1,Owner-Operator,3359Taxi
15267,6015,ACTIVE,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,ZYLON EXPRESS INC,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,Flash Cab Co,Chicago Taxicab Management Inc.,6015Taxi
15271,5744,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,"BRAHO, INC.",2601 W. PETERSON AVE.,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner-Operator,5744Taxi
15274,1709,VIOLATION,TOYOTA,PRIUS,2014.0,GREEN,Hybrid,N,NECT 22 LLC,6500 N. WESTERN AVE.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",1709Taxi
15278,5312,SURRENDER,TOYOTA,PRIUS,2015.0,YELLOW,Hybrid,N,MRS. TAXI INC,531 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,Yellow Cab Association,Owner Manager,5312Taxi
15282,2614,ACTIVE,TOYOTA,CAMRY,2014.0,BLUE/WHITE,Hybrid,N,DAHLAK EXPRESS INC,4626 W. CORNELIA AVE.,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner-Operator,2614Taxi
15287,6655,ACTIVE,TOYOTA,CAMRY,2016.0,YELLOW,Hybrid,N,"TAXI MEDALLION GROUP, LLC-SERIES 34",4175 N. ELSTON AVE.,CHICAGO,IL,60618.0,Yellow Cab Association,Owner Manager,6655Taxi
15288,3901,SURRENDER,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,TARAS TAXI INC,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,3901Taxi
15292,3820,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,POBEDA TAXI LLC,4536 N. ELSTON AVE.,CHICAGO,IL,60661.0,DIS-AFFILIATED,Owner Manager,3820Taxi
15294,3564,VIOLATION,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,ASM CAB CO,4118 W. LAWRENCE AVE.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner-Operator,3564Taxi
15301,4264,ACTIVE,TOYOTA,CAMRY,2017.0,YELLOW,Hybrid,N,PALLAB CHOWDHURY INC.,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,Yellow Cab Association,Owner-Operator,4264Taxi
15302,319,VIOLATION,FORD,ESCAPE,2011.0,GREEN,Hybrid,N,CAPRICORN CAB INC,6500 N. WESTERN AVE.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",319Taxi
15303,3109,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,BEE CAB COMPANY,4020 W. GLENLAKE AVE.,CHICAGO,IL,60607.0,DIS-AFFILIATED,Owner Manager,3109Taxi
15304,3796,SURRENDER,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,ROYA CAB CO,4020 W. GLENLAKE AVE.,CHICAGO,IL,60646.0,DIS-AFFILIATED,Owner Manager,3796Taxi
15307,2099,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,A&P TRANSPORTATION INC.,5136 N. WESTERN AVE.,CHICAGO,IL,60625.0,DIS-AFFILIATED,Owner Manager,2099Taxi
15310,735,ACTIVE,TOYOTA,CAMRY,2017.0,MAROON,Hybrid,N,"ELAHI TRANS, INC",5765 N. LINCOLN AVE.,CHICAGO,IL,60659.0,Independent1,Owner-Operator,735Taxi
15311,4537,ACTIVE,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,"SAYEL & FATEN TRANS, INC",9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,4537Taxi
15315,6287,ACTIVE,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,AMAROUCHE TAXI CORP,2601 W. PETERSON AVE.,CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,6287Taxi
15316,3734,SURRENDER,TOYOTA,CAMRY,2016.0,YELLOW,Hybrid,N,LAKAB INC.,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,Yellow Cab Association,Owner-Operator,3734Taxi
15318,6933,VIOLATION,FORD,C-MAX,2013.0,BLUE,Hybrid,N,SANTORINI THREE CAB CORP.,4536 N. ELSTON AVE.,CHICAGO,IL,60630.0,NORTHSTAR AFFILIATION,Star North Management LLC,6933Taxi
15320,4751,ACTIVE,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,CHICAGO MEDALLION TEN LLC,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,Flash Cab Co,Chicago Taxicab Management Inc.,4751Taxi
15322,5721,ACTIVE,TOYOTA,CAMRY,2016.0,WHITE,Hybrid,N,LOMBARD CAB CO INC,2601 W. PETERSON AVE.,CHICAGO,IL,60659.0,City Service Taxi Association,Owner Manager,5721Taxi
15324,4155,SURRENDER,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,ROBEAL INC,4118 W. LAWRENCE AVE.,CHICAGO,IL,60630.0,Globe Taxi Association Inc,Owner-Operator,4155Taxi
15325,964,VIOLATION,TOYOTA,PRIUS,2014.0,GREEN,Hybrid,N,NECT 38 LLC,6500 N. WESTERN AVE.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",964Taxi
15327,1567,ACTIVE,TOYOTA,RAV4,2021.0,ORANGE,Hybrid,N,MORAN TAXI INC,4301 W. MONTROSE AVE.,CHICAGO,IL,60641.0,WOLLEY TAXI,Owner Manager,1567Taxi
15328,210,ACTIVE,TOYOTA,CAMRY,2017.0,WHITE,Hybrid,N,ASIYA TAXI CO,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,210Taxi
15340,6582,VIOLATION,TOYOTA,CAMRY,2011.0,WHITE,Hybrid,N,KARABOOM CAB CO INC,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,6582Taxi
15341,2201,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,"LUCKY SEVEN CHICAGO, INC.",2617 S. WABASH AVE.,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,2201Taxi
15353,4519,SURRENDER,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,"TAXI MEDALLION GROUP,LLC-SERIESXXI",4175 N. ELSTON AVE.,CHICAGO,IL,60618.0,DIS-AFFILIATED,Owner Manager,4519Taxi
15354,2054,SURRENDER,TOYOTA,CAMRY,2011.0,WHITE,Hybrid,N,NEGA CAB COMPANY,4626 W. CORNELIA AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,2054Taxi
15355,3785,VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,MCCAB XVI CORP.,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,3785Taxi
15356,2102,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,AWAIS TRANS INC,9696 W. FOSTER AVE.,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,2102Taxi
15357,3089,ACTIVE,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,PETRUS CAB INC,2601 W. PETERSON AVE.,CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,3089Taxi
15358,2997,ACTIVE,TOYOTA,RAV4,2017.0,WHITE/BLUE,Hybrid,N,SPEEDY TAXI CORP,4626 W. CORNELIA AVE.,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner-Operator,2997Taxi
15359,447,VIOLATION,FORD,ESCAPE,2011.0,GREEN,Hybrid,N,VIRGO TAXI CAB CO.,6500 N. WESTERN AVE.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",447Taxi
15362,3335,VIOLATION,FORD,C-MAX,2013.0,BLUE,Hybrid,N,TRIBECA TWO CAB CORP.,4536 N. ELSTON AVE.,CHICAGO,IL,60630.0,NORTHSTAR AFFILIATION,Star North Management LLC,3335Taxi
15363,380,VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,TOWER OF LONDON TAXI LLC,4536 N. ELSTON AVE.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,380Taxi
15374,6380,ACTIVE,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,BARAK' ALLAH CORP,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,6380Taxi
15376,36,VIOLATION,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,TIPTOM TOO INC,2617 S. WABASH AVE.,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,36Taxi
15377,6053,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,SILUR HACKING CORP.,5416 N. BROADWAY ST.,CHICAGO,IL,60640.0,EXPIRED AFFILIATION,Owner Manager,6053Taxi
15381,3289,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,BROOKLYN TAXI INC,4536 N. ELSTON AVE.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,3289Taxi
15382,266,VIOLATION,TOYOTA,PRIUS,2013.0,GREEN,Hybrid,N,NECT 26 LLC,6500 N. WESTERN AVE.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",266Taxi
15383,4465,ACTIVE,TOYOTA,PRIUS,2013.0,GRAY/WHITE,Hybrid,N,Z ROMAN INC,7405 N. WESTERN AVE.,CHICAGO,IL,60645.0,Choice Taxi Association Inc,Owner-Operator,4465Taxi
15385,6649,SURRENDER,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,JNR III INC.,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,6649Taxi
15391,5946,ACTIVE,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,AAMIN INC,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,5946Taxi
15392,1066,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,"SKYLINE TAXI, INC",4020 W. GLENLAKE AVE.,CHICAGO,IL,60646.0,DIS-AFFILIATED,"Cab Management Group, Inc.",1066Taxi
15395,1253,ACTIVE,TOYOTA,CAMRY,2012.0,BLUE/WHITE,Hybrid,N,1253 TAXI INC,4626 W. CORNELIA AVE.,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner-Operator,1253Taxi
15396,2487,VIOLATION,TOYOTA,CAMRY,2016.0,WHITE,Hybrid,N,SHALMAN TRANS INC,4626 W. CORNELIA AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,2487Taxi
15399,3665,ACTIVE,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,TOULYATI CAB INC,6705 N. GREENVIEW AVE.,CHICAGO,IL,60626.0,Independent1,Owner-Operator,3665Taxi
15400,2746,ACTIVE,TOYOTA,CAMRY,2014.0,WHITE/BLUE/STRIPES,Hybrid,N,AVATAR TAXI CORP,4020 W. GLENLAKE AVE.,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",2746Taxi
15405,2369,SURRENDER,TOYOTA,CAMRY,2012.0,BLUE/WHITE,Hybrid,N,WHITE ROSE CHICAGO CORP,4626 W. CORNELIA AVE.,CHICAGO,IL,60641.0,Sun Taxi Association Inc,"Sun Financial Services, Inc.",2369Taxi
15408,2071,VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,CHICAGO MEDALLION EIGHT LLC.,2738 W. FULTON ST.,CHICAGO,IL,60612.0,EXPIRED AFFILIATION,Owner Manager,2071Taxi
15409,6091,VIOLATION,TOYOTA,CAMRY,2011.0,WHITE,Hybrid,N,THOMAS BUGALSKI,7155 W. DIVERSEY AVE.,CHICAGO,IL,60707.0,DIS-AFFILIATED,Owner Manager,6091Taxi
15410,3624,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,SLOMI CAB CORP.,2617 S. WABASH AVE.,CHICAGO,IL,60616.0,DIS-AFFILIATED,Owner Manager,3624Taxi
15416,4982,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,MAY TAXI INC,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,4982Taxi
15421,3424,ACTIVE,TOYOTA,RAV4,2021.0,WHITE,Hybrid,N,"ALVA 1, INC.",2601 W. PETERSON AVE.,CHICAGO,IL,60659.0,City Service Taxi Association,Owner Manager,3424Taxi
15423,5325,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,BROTHERS CHICAGO CORP.,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,5325Taxi
15425,3981,SURRENDER,TOYOTA,CAMRY,2012.0,CREAM/BLUE,Hybrid,N,MEHAR CAB CO,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,Blue Diamond Taxi Affil Inc,Owner Manager,3981Taxi
15426,6780,VIOLATION,TOYOTA,PRIUS,2016.0,YELLOW,Hybrid,N,EDBEKEE CORP,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,Yellow Cab Association,Owner Manager,6780Taxi
15427,778,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,SPIDERMAN TAXI LLC,4536 N. ELSTON AVE.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,778Taxi
15429,1924,VIOLATION,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,ANGEL TAXI CORP,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,1924Taxi
15433,6661,SURRENDER,TOYOTA,CAMRY,2013.0,WHITE/BLUE/STRIPES,Hybrid,N,SST CAB CO,4020 W. GLENLAKE AVE.,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",6661Taxi
15436,1864,VIOLATION,TOYOTA,CAMRY,2016.0,WHITE,Hybrid,N,ELSTON SEVENTEEN LLC,2738 W. FULTON ST.,CHICAGO,IL,60612.0,DIS-AFFILIATED,Owner Manager,1864Taxi
15437,5664,ACTIVE,TOYOTA,CAMRY,2014.0,YELLOW,Hybrid,N,SHAD EXPRESS INC.,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,Yellow Cab Association,Owner Manager,5664Taxi
15443,3571,VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,A & A TAXI CORP,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,3571Taxi
15447,4091,VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,JAMMA CAB CORP.,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,4091Taxi
15455,2601,ACTIVE,TOYOTA,PRIUS,2017.0,WHITE,Hybrid,N,"LUBNA, INC.",2601 W. PETERSON AVE.,CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,2601Taxi
15456,3927,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,HEMINGWAY TAXI LLC,4536 N. ELSTON AVE.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,3927Taxi
15460,4877,VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,FARE CAB CORP.,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,4877Taxi
15461,6327,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,CHICAGO AUCTION CAB CO.,2617 S. WABASH AVE.,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,6327Taxi
15462,3365,ACTIVE,TOYOTA,SIENNA,2023.0,WHITE,Hybrid,Y,ZAK_RH CORP,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,3365Taxi
15466,2599,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,STEFANIE AND AUDREY CAB CORP.,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,2599Taxi
15469,345,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,MEDALLION FUNDING CHICAGO CORP,2617 S. WABASH AVE.,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,345Taxi
15471,2468,VIOLATION,TOYOTA,PRIUS,2015.0,WHITE,Hybrid,N,DOVE TAXI CORP.,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,2468Taxi
15475,5754,ACTIVE,FORD,ESCAPE,2011.0,WHITE,Hybrid,N,KABYLIA'S CABS CORP,653 W. 28TH ST.,CHICAGO,IL,60616.0,Independent1,Owner-Operator,5754Taxi
15476,3931,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,MALHAR CORP.,4118 W. LAWRENCE AVE.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner-Operator,3931Taxi
15478,3663,SURRENDER,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,ALPHA BARRY CAB INC.,2601 W. PETERSON AVE.,CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,3663Taxi
15486,3872,VIOLATION,TOYOTA,PRIUS,2011.0,WHITE,Hybrid,N,ALEX Z CAB CORP.,2601 W. PETERSON AVE.,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,3872Taxi
15491,3110,VIOLATION,FORD,FUSION,2014.0,WHITE,Hybrid,N,REGAL CAB COMPANY,6500 N. WESTERN AVE.,CHICAGO,IL,60645.0,DIS-AFFILIATED,Owner Manager,3110Taxi
15495,6828,VIOLATION,NISSAN,ALTIMA,2011.0,BLUE,Hybrid,N,METROPOLIS TAXI LLC,4536 N. ELSTON AVE.,CHICAGO,IL,60630.0,NORTHSTAR AFFILIATION,Star North Management LLC,6828Taxi
15496,6062,VIOLATION,FORD,ESCAPE,2011.0,WHITE,Hybrid,N,GEM AND R CAB CORP,2617 S. WABASH AVE.,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,6062Taxi
15502,227,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,BABY CAB CORP.,2617 S. WABASH AVE.,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,227Taxi
15503,6257,VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,NEW MILLENNIUM INC. #IV,4020 W. GLENLAKE AVE.,CHICAGO,IL,60646.0,DIS-AFFILIATED,Owner Manager,6257Taxi
15505,1643,VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,5TH AVENUE TAXI CORP.,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,1643Taxi
15512,2414,ACTIVE,TOYOTA,RAV4,2022.0,WHITE,Hybrid,N,NEW WINDY CITY TAXI INC,5765 N. LINCOLN AVE.,CHICAGO,IL,60659.0,INDEPENDENT4,Owner-Operator,2414Taxi
15513,1004,FORECLOSURE,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,AVERY CAB COMPANY,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,1004Taxi
15515,6401,VIOLATION,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,"FREDERICK, CHRISTOPHER, FUGIEL CORPORATION",4027 N. KEDVALE AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,6401Taxi
15516,6321,VIOLATION,TOYOTA,PRIUS,2010.0,WHITE,Hybrid,N,MAROM CAB CORP.,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,6321Taxi
15517,2415,ACTIVE,TOYOTA,CAMRY,2014.0,WHITE/BLUE/STRIPES,Hybrid,N,TRIPLE J CAB CO,4020 W. GLENLAKE AVE.,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",2415Taxi
15521,4625,VIOLATION,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,NIKIANA CORP,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,4625Taxi
15522,3007,VIOLATION,CHRYSLER,PACIFICA,2018.0,WHITE,Hybrid,N,"CHICAGO POLO XV, INC.",2617 S. WABASH AVE.,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,3007Taxi
15525,6306,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,LEMAJ INC,5136 N. WESTERN AVE.,CHICAGO,IL,60625.0,DIS-AFFILIATED,Owner Manager,6306Taxi
15527,391,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,PINDY CAB CO.,4020 W. GLENLAKE AVE.,CHICAGO,IL,60646.0,DIS-AFFILIATED,Owner Manager,391Taxi
15535,2065,ACTIVE,TOYOTA,PRIUS,2013.0,GOLD,Hybrid,N,SBD TAXICAB INC,920 W. LAKESIDE PL.,CHICAGO,IL,60640.0,INDEPENDENT4,Owner Manager,2065Taxi
15536,2869,ACTIVE,TOYOTA,RAV4,2023.0,WHITE,Hybrid,N,"SEMERE TRANS, INC.",2601 W. PETERSON AVE.,CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,2869Taxi
15538,4202,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,OZZIE CAB CO.,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,4202Taxi
15541,950,FORECLOSURE,TOYOTA,CAMRY,2017.0,WHITE/BLUE/STRIPES,Hybrid,N,"PARAMOUNT TAXI, INC",4020 W. GLENLAKE AVE.,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",950Taxi
15543,2754,SURRENDER,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,2754 TAXI CORP.,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,2754Taxi
15545,6080,ACTIVE,TOYOTA,CAMRY,2016.0,WHITE,Hybrid,N,MAC 24 CORP,2532 W. WARREN BLVD.,CHICAGO,IL,60612.0,Independent1,Owner-Operator,6080Taxi
15546,4859,ACTIVE,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,HAMIT ZANI CORP,2601 W. PETERSON AVE.,CHICAGO,IL,60659.0,City Service Taxi Association,Owner Manager,4859Taxi
15547,3691,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,MUMBAI TAXI LLC,4536 N. ELSTON AVE.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,3691Taxi
15555,5617,VIOLATION,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,BELLA & IZA INC,2617 S. WABASH AVE.,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,5617Taxi
15556,145,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,JIMMYZ TAXI LLC,4536 N. ELSTON AVE.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,145Taxi
15558,664,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,MEDALLION FUNDING CHICAGO CORP I,2945 W. PETERSON AVE.,CHICAGO,IL,60659.0,Top Cab Association,Top Cab Corp.,664Taxi
15562,1669,VIOLATION,TOYOTA,PRIUS,2016.0,WHITE,Hybrid,N,SLSJETS IV CAB CORP.,2617 S. WABASH AVE.,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,1669Taxi
15572,289,VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,JOHNS CABS CORP.,4536 N. ELSTON AVE.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,289Taxi
15578,6539,VIOLATION,FORD,ESCAPE,2010.0,WHITE,Hybrid,N,GHOUSIA INC.,5200 N. OTTO AVE.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,6539Taxi
15580,5891,VIOLATION,TOYOTA,CAMRY,2017.0,WHITE,Hybrid,N,FELIX CAB CORP.,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,5891Taxi
15585,723,FORECLOSURE,TOYOTA,PRIUS,2014.0,GREEN,Hybrid,N,MARIA INC.,6500 N. WESTERN AVE.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",723Taxi
15586,947,ACTIVE,TOYOTA,CAMRY,2016.0,WHITE,Hybrid,N,BIG TONKA INC,4118 W. LAWRENCE AVE.,CHICAGO,IL,60630.0,Globe Taxi Association Inc,Owner Manager,947Taxi
15591,513,ACTIVE,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,FARAZ 90 INC,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,513Taxi
15593,2093,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,ZHANET CAB CORP,2617 S. WABASH AVE.,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,2093Taxi
15594,6457,VIOLATION,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,"IL 1, CORP.",3801 N. ELSTON AVE.,CHICAGO,IL,60618.0,EXPIRED AFFILIATION,Owner Manager,6457Taxi
